"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"226",28,"#GALAXY Note II Expression Tools 1   Official Hands on http://t.co/DEN3DEdgHk",FALSE,0,NA,"2014-03-18 22:34:35",FALSE,NA,"446052070672830464",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","chit_me",0,FALSE,FALSE,NA,NA
"105",6,"#Mercurial #Galaxy #PreBirthday #BirthdayGift #BestBoyfriend #Love #Best #Blessed #Perf ‚ô• http://t.co/tCwOqufAiu",FALSE,0,NA,"2014-03-19 12:24:55",FALSE,NA,"446261032127053824",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","simranmendon1",0,FALSE,FALSE,NA,NA
"704",9,"Galaxy Note 3 Organic Leather Sleeve | GT40 | http://t.co/jnqgYVZ1gU | #GalaxyNote3Sleeve #Note3Sleeve #Note3Portel #Note3Cover #Galaxy...",FALSE,0,NA,"2014-03-17 23:31:01",FALSE,NA,"445703886171832320",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","crafterei",0,FALSE,FALSE,NA,NA
"880",185,"RT @LincolnsBoombox: Victorian Steam for your anachronistic needs! http://t.co/7dyQsdbg3u    #Sony #iPad #iPhone #Samsung #Galaxy #SXSW htt‚Ä¶",FALSE,0,NA,"2014-03-17 18:03:00",FALSE,NA,"445621335436169216",NA,"web","VictorianSteam",1,TRUE,FALSE,NA,NA
"3405",28,"RT @maximaxoo: #Space: bright #spiral #galaxy Messier 63, the 'Sunflower Galaxy'
http://t.co/AljucahHeu via @apod http://t.co/8SIuwmhGoV",FALSE,0,NA,"2014-03-21 22:49:39",FALSE,NA,"447143027471966208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sa_ciel",67,TRUE,FALSE,NA,NA
"1379",86,"RT @little1624: I hate my phone!!
#Galaxy",FALSE,0,NA,"2014-03-17 20:48:18",FALSE,NA,"445662937144102912",NA,"web","AshleyI_",1,TRUE,FALSE,NA,NA
"1069",75,"RT @Samsung_S5: 1 WANT = 1 RETWEET : Specs here -&gt; http://t.co/JyJXGVVRuh #samsung #galaxy #s5 #android #retweet http://t.co/7fMWyPlzwa",FALSE,0,NA,"2014-03-17 21:10:58",FALSE,NA,"445668641292713985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eduardmolero",40,TRUE,FALSE,NA,NA
"407",110,"Looking for a brand new mobile? What about #Galaxy S4 Active; #DoItNow! http://t.co/JzluS0L0IJ",FALSE,0,NA,"2014-03-17 20:01:36",FALSE,NA,"445651184112893953",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"2989",8,"Galaxy Note 3 Organic Leather Sleeve | GT40 | http://t.co/jnqgYVZ1gU | #GalaxyNote3Sleeve #Note3Sleeve #Note3Portel #Note3Cover #Galaxy...",FALSE,0,NA,"2014-03-18 23:31:33",FALSE,NA,"446066404635447296",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","crafterei",0,FALSE,FALSE,NA,NA
"1293",299,"RT @FJorissen: I wonder how long it takes for #samsung to pay the #cashback for the #galaxy s4 promotion. This takes unpleasantly long. big‚Ä¶",FALSE,0,NA,"2014-03-17 13:40:03",FALSE,NA,"445555162451832832",NA,"<a href=""https://twitter.com/PS_Beyond"" rel=""nofollow"">PS_Beyond_RT</a>","Noelle_Edman",1,TRUE,FALSE,NA,NA
"2057",166,"Day 17 #something #green #school #day17 #galaxy #dress #shirt @ Altavista High School/The Lean Lab For‚Ä¶ http://t.co/zuRJE9KJjF",FALSE,0,NA,"2014-03-17 18:37:55",FALSE,NA,"445630123124224000",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","UMJammyRammy",0,FALSE,FALSE,NA,NA
"24",24,"@JemAdora Of course! Thanks for being a #Galaxy fan.",FALSE,0,"JemAdora","2014-03-18 17:11:44",FALSE,"445951757168816128","445970822516457472",1972793688,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SamsungMobileUS",0,FALSE,FALSE,NA,NA
"135",36,"RT @GhostWhoVotes: #Galaxy Poll SA Seat of Fisher Which party should Bob Such IND support for Govt: ALP 27 LIB 66 #savotes",FALSE,0,NA,"2014-03-19 10:37:35",FALSE,NA,"446234018355228673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Muzzpol",40,TRUE,FALSE,NA,NA
"3232",152,"Who got new galaxy shoes?  This girl!! #cosmos #galaxy @airwalk_online http://t.co/MS2gCpgO2a",FALSE,1,NA,"2014-03-19 19:37:40",FALSE,NA,"446369936542531584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mikaylajayney",0,FALSE,FALSE,NA,NA
"1180",186,"Victorian Steam for your anachronistic needs! http://t.co/7dyQsdbg3u    #Sony #iPad #iPhone #Samsung #Galaxy #SXSW http://t.co/4M0Yz7ib60",FALSE,1,NA,"2014-03-17 18:02:54",FALSE,NA,"445621309154664448",NA,"web","LincolnsBoombox",1,FALSE,FALSE,NA,NA
"1462",169,"#Kelly #thin #teen #from #beaumont #ca #fucked #hard [#Galaxy #escorts 995]:  http://t.co/nheFwtLFN0",FALSE,0,NA,"2014-03-17 18:36:52",FALSE,NA,"445629860308721664",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","anauanale",0,FALSE,FALSE,NA,NA
"1104",110,"Looking for a brand new mobile? What about #Galaxy S4 Active; #DoItNow! http://t.co/JzluS0L0IJ",FALSE,0,NA,"2014-03-17 20:01:36",FALSE,NA,"445651184112893953",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"1288",294,"Samsung Galaxy backdoor allows files access on the mobile's storage
http://t.co/JHWe8Ryy1B
#securityaffairs #Samsung #backdoor #Galaxy",FALSE,0,NA,"2014-03-17 13:53:18",FALSE,NA,"445558499326832641",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","securityaffairs",0,FALSE,FALSE,NA,NA
"700",5,"RT @justintimeOO: ¬§ AUS http://t.co/Nf4QFyhrfc  justintimeOO South Australia AUS Adelaide #samsung #galaxy #tab 2",FALSE,0,NA,"2014-03-17 23:31:42",FALSE,NA,"445704054971183104",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","monikahotte",8,TRUE,FALSE,NA,NA
"3251",171,"#fashionillustration #galaxy #drawing #watercolor #art #artwork #girl http://t.co/ZdbSlqqEzD",FALSE,0,NA,"2014-03-19 18:51:20",FALSE,NA,"446358274854879232",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","vikirebel",1,FALSE,FALSE,NA,NA
"1120",126,"RT @VictorianSteam: Will the #Eiffel Tower be a hit? Koechlin and Nouguier can only guess #paris #iPad #Sony #Samsung #Galaxy #SXSW http://‚Ä¶",FALSE,0,NA,"2014-03-17 19:32:59",FALSE,NA,"445643983079755776",NA,"web","LincolnsBoombox",1,TRUE,FALSE,NA,NA
"2972",188,"@Carelesskilla_ #galaxy you mean.",FALSE,0,"Carelesskilla_","2014-03-26 03:36:16",FALSE,"448663756948901888","448664706501578752",2303785047,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carlostamayo_",0,FALSE,FALSE,NA,NA
"3171",91,"RT @maximaxoo: #Space: #Andromeda #galaxy in different wavelengths
http://t.co/akW9U8ZYlo via @sagansense http://t.co/LB4kYSn7AX",FALSE,0,NA,"2014-03-19 21:55:57",FALSE,NA,"446404737270034432",NA,"web","SHER_e_BABBAR",78,TRUE,FALSE,NA,NA
"3330",51,"RT @maximaxoo: #Space: the distorted Meathook #Galaxy (NGC 2442)
http://t.co/bRNABVeq7H via @SpaceDotCom http://t.co/LbhY4sonts",FALSE,0,NA,"2014-03-20 22:06:49",FALSE,NA,"446769858374823936",NA,"web","wattstudio",78,TRUE,FALSE,NA,NA
"153",54,"Is your mobile outdated? Refresh with a new #Galaxy S4 Active; Buy now! http://t.co/mtPL6eg90V",FALSE,0,NA,"2014-03-19 09:22:15",FALSE,NA,"446215059320999936",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"1840",248,"Find out #Samsung #Galaxy #Note 8.0 #Review http://t.co/fB53rGS1kL",FALSE,0,NA,"2014-03-17 15:45:57",FALSE,NA,"445586845297311744",NA,"web","5BestReviews",0,FALSE,FALSE,NA,NA
"2187",296,"Happy st.Patrick's day..‚Üí‚ôß‚ô£‚ôß‚Üê #emojis #galaxy #notthesame #itwillwork",FALSE,1,NA,"2014-03-17 13:47:16",FALSE,NA,"445556977025171456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LauraAnn22",0,FALSE,FALSE,NA,NA
"3696",23,"RT @RaySwagyP: Shit just got too real had to she's a tear for @s0berMario with all my brothers @JamesTooLegit @Youngg_Papii @_BenjoBeeBitch‚Ä¶",FALSE,0,NA,"2014-03-24 22:59:08",FALSE,NA,"448232576465899520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_BenjoBeeBitch",3,TRUE,FALSE,NA,NA
"3210",130,"Galaxy Note 3 Organic Leather Sleeve | PINK | http://t.co/3pDCKqRyQ1 | #GalaxyNote3Sleeve #Note3Sleeve #Note3Portel #Note3Cover #Galaxy...",FALSE,0,NA,"2014-03-19 20:31:08",FALSE,NA,"446383391236435968",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","crafterei",0,FALSE,FALSE,NA,NA
"2354",164,"#Amazon USA : #Samsung #Galaxy Tablet  2 (7-Inch, Wi-Fi) by Samsung for $249.99 http://t.co/odtipE5Gvn  #TABLET",FALSE,0,NA,"2014-03-19 19:07:10",FALSE,NA,"446362259179069440",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","HighEnd_USA",0,FALSE,FALSE,NA,NA
"2528",41,"RT @kamaney2010: ‚Äú@scheinwelt23: #Orion
#Universe
#Stars
#Galaxy

‚ñ≤¬≤3 http://t.co/G08PIG6EvgÌ†ΩÌ≤ôÌ†ΩÌ≤ôÌ†ΩÌ≤ôÌ†ΩÌ≤úÌ†ΩÌ≤úÌ†ΩÌ≤ú",FALSE,0,NA,"2014-03-23 22:14:02",FALSE,NA,"447858836452675584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dynamo_crauser",2,TRUE,FALSE,NA,NA
"1297",4,"New phone case :3 #Frozen #Disney #Anna #Elsa #samsung #galaxy http://t.co/gChZRiUJxd",FALSE,0,NA,"2014-03-17 23:36:47",FALSE,NA,"445705336314675200",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SadieTumbleson",0,FALSE,FALSE,NA,NA
"189",90,"#Galaxy‚Äôs StarWorld reached EBITDA of over $1bn for first time due to implementation of ‚Äústrategic growth initiatives‚Äù",FALSE,0,NA,"2014-03-19 07:21:50",FALSE,NA,"446184757182070784",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","agbrief",0,FALSE,FALSE,NA,NA
"2588",2,"Got some new shit today #hottopic #unicorn #galaxy #dress #sale #anchor #necklace #hipster #dyedhair http://t.co/rsGEpeGjUD",FALSE,0,NA,"2014-03-23 23:55:51",FALSE,NA,"447884462505074688",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TirzahVigil",0,FALSE,FALSE,NA,NA
"1496",203,"Galaxy Note 3 Organic Leather Sleeve | PINK | http://t.co/3pDCKqRyQ1 | #GalaxyNote3Sleeve #Note3Sleeve #Note3Portel #Note3Cover #Galaxy...",FALSE,0,NA,"2014-03-17 17:31:40",FALSE,NA,"445613449125830659",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","crafterei",0,FALSE,FALSE,NA,NA
"3202",122,"http://t.co/BwbnkAv6tX: So in live with my nails!!! #stripes #infinity #galaxy #cross #chevron #love #... http://t.co/4jYoFI4ij2",FALSE,0,NA,"2014-03-19 21:12:16",FALSE,NA,"446393741712953344",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","888infinito888",0,FALSE,FALSE,NA,NA
"1908",17,"‚Äú@LikableShoes: http://t.co/mSIO5SdenA‚Äù BTW @AyyItsAidann was the FIRST at CHS to get these. #Swagbucks #Irish #swaggie #Galaxy Ì†ΩÌ±åÌ†ΩÌ∏éÌ†ΩÌ¥Æ",FALSE,2,"LikableShoes","2014-03-17 23:12:12",FALSE,"445666090077941761","445699148122443776",2209466042,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_gracegabriella",1,FALSE,FALSE,NA,NA
"2582",95,"Paintings and projects. #painting #art #galaxy #project #school #space #woman http://t.co/IjmsfOxFRC",FALSE,0,NA,"2014-03-23 21:38:08",FALSE,NA,"447849805218193408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Spootsprite",0,FALSE,FALSE,NA,NA
"2084",193,"#galaxy #relationshit #l4l #doubletap http://t.co/KHRI0uYJkR",FALSE,0,NA,"2014-03-17 17:51:09",FALSE,NA,"445618355425533952",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Elizabethliena",0,FALSE,FALSE,NA,NA
"3301",22,"#Ipad mini or #samsung #galaxy tablet which one should I get? Decisions Decisions http://t.co/RYlNlnMouf",FALSE,0,NA,"2014-03-20 23:13:10",FALSE,NA,"446786557350264832",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JusBlack24",0,FALSE,FALSE,NA,NA
"2091",200,"RT @EssexGalaxy: ARE YOU KITTING ME?!: The club are pleased to confirm that the team will be debuting the new 14/15 season kit tomorrow nig‚Ä¶",FALSE,0,NA,"2014-03-17 17:33:09",FALSE,NA,"445613826315395073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robeves",1,TRUE,FALSE,NA,NA
"695",99,"Latest #handsets available on all #networks , #Samsung #Galaxy S4; Special offers, http://t.co/JzluS0L0IJ",FALSE,0,NA,"2014-03-19 06:02:22",FALSE,NA,"446164757872394240",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"450",153,"#iran #2013 #bahrain #samsung #galaxy #s3 #haram #sayeda #Masoma #Qom #yadsh_bkhair #taken #by #me http://t.co/n9n4qiVQ68",FALSE,0,NA,"2014-03-17 18:55:34",FALSE,NA,"445634566754406400",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Aghuloom1512",0,FALSE,FALSE,NA,NA
"3045",64,"Woohooo loving my new #Galaxy Note 3...lots of learning ahead",FALSE,0,NA,"2014-03-18 21:29:17",FALSE,NA,"446035635782959104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_tinkler",0,FALSE,FALSE,NA,NA
"487",190,"Same happened to the officers' eCog Pluto Microsoft #Surface tablet  http://t.co/ytPSsfhory ‚Ä¶ #Sony #iPad #iPhone #Samsung #Galaxy #SXSW",FALSE,3,NA,"2014-03-17 17:57:17",FALSE,NA,"445619896219467776",NA,"web","LincolnsBoombox",1,FALSE,FALSE,NA,NA
"3255",175,"Glamazon iPhone 4/4s Cases #glam #iphone #galaxy #android #handmade #etsy #skull #customized #orderyours #boutique http://t.co/uGWml0Jytn",FALSE,0,NA,"2014-03-19 18:28:42",FALSE,NA,"446352581523025920",NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","passionistam",0,FALSE,FALSE,NA,NA
"1720",128,"Galaxy Note 3 Organic Leather Sleeve | PINK | http://t.co/3pDCKqRyQ1 | #GalaxyNote3Sleeve #Note3Sleeve #Note3Portel #Note3Cover #Galaxy...",FALSE,0,NA,"2014-03-17 19:32:09",FALSE,NA,"445643773222322176",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","crafterei",0,FALSE,FALSE,NA,NA
"474",177,"RT @danidaninja: Shop bikinimissfits  
Photo by @urbanposhture 
#galaxy #swim #swimsuit #swimwear #curvesforthegirls http://t.co/YmUl3Xh7ag",FALSE,0,NA,"2014-03-17 18:23:05",FALSE,NA,"445626391820656640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sd0tBoogie",1,TRUE,FALSE,NA,NA
"1849",257,"Galaxy Note 3 Organic Leather Sleeve | GT40 | http://t.co/jnqgYVZ1gU | #GalaxyNote3Sleeve #Note3Sleeve #Note3Portel #Note3Cover #Galaxy...",FALSE,0,NA,"2014-03-17 15:31:40",FALSE,NA,"445583253026897921",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","crafterei",0,FALSE,FALSE,NA,NA
"3965",292,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #NewYork #LosA...",FALSE,0,NA,"2014-03-24 12:32:42",FALSE,NA,"448074928441802752",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"1323",30,"One stop shop for FREE phones on pay monthly. #Galaxy S4 - White #Frost ; Click now! http://t.co/JzluS0L0IJ",FALSE,0,NA,"2014-03-17 22:38:55",FALSE,NA,"445690773267550208",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"2458",69,"RT @maximaxoo: #Space: bright #spiral #galaxy Messier 63, the 'Sunflower Galaxy'
http://t.co/AljucahHeu via @apod http://t.co/8SIuwmhGoV",FALSE,0,NA,"2014-03-21 22:11:27",FALSE,NA,"447133412131082241",NA,"<a href=""http://www.nyoozly.com"" rel=""nofollow"">nyoozly</a>","lisadesai01",66,TRUE,FALSE,NA,NA
"440",143,"#Samsung 's GalaxySIII EXPLODED! http://t.co/kdSRXB4upt  http://t.co/LP8GGIpi9C
BUG http://t.co/yrFFRrEV5D
 #BBC #CBS #CNN #Galaxy Korea",FALSE,0,NA,"2014-03-17 19:12:39",FALSE,NA,"445638862547587072",NA,"<a href=""http://www.twisuke.com"" rel=""nofollow"">„ÉÑ„Ç§Âä©„ÄÇ</a>","fukuda_2000",0,FALSE,FALSE,NA,NA
"2182",291,"I want a full #kdz package update for #Samsung #Galaxy #Note2.",FALSE,0,NA,"2014-03-17 14:04:08",FALSE,NA,"445561225389146113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SKRoyChowdhury",0,FALSE,FALSE,NA,NA
"370",73,"RT @Samsung_S5: #Samsung #Galaxy #S5 will scoff at water and dust : http://t.co/FGQraX8pNp #mobile #android http://t.co/HK7x1HzM00",FALSE,0,NA,"2014-03-17 21:11:34",FALSE,NA,"445668789624262656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eduardmolero",31,TRUE,FALSE,NA,NA
"2552",65,"FADE #sketch #drawing #art #Micron #moleskin #space #stars #galaxy http://t.co/h9PpHzGGdA",FALSE,2,NA,"2014-03-23 22:04:34",FALSE,NA,"447856456788754432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drrtyblnd",1,FALSE,FALSE,-121.92191094,36.98182889
"1825",233,"#RT #Samsung #Galaxy Mega #Power Pack Up to 3600 Mha power at your hand, including #smart #base stand http://t.co/xX0r9nzLYL",FALSE,0,NA,"2014-03-17 16:16:05",FALSE,NA,"445594428577955842",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RobAmuse",0,FALSE,FALSE,NA,NA
"1450",157,"#iran #2013 #bahrain #samsung #galaxy #s3 #haram #sayeda #Masoma #Qom #yadsh_bkhair #taken #by #me http://t.co/P0nzp0RYIl",FALSE,0,NA,"2014-03-17 18:53:36",FALSE,NA,"445634068471107584",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Aghuloom1512",0,FALSE,FALSE,NA,NA
"921",226,"#Isabella #cummed #inside #in #yuccavalley [#Galaxy #escorts 85]:  http://t.co/qR5VuQPJJK",FALSE,0,NA,"2014-03-17 16:28:56",FALSE,NA,"445597662679547904",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","anauanale",0,FALSE,FALSE,NA,NA
"3526",51,"Decided to spice up my Keds with saphira_mueller #keds #galaxy #shoes #space http://t.co/FYCPfQ6Ez1",FALSE,0,NA,"2014-03-22 22:57:11",FALSE,NA,"447507311431794688",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","raabid234",0,FALSE,FALSE,NA,NA
"2524",37,"It iS What It iS #iswis #apace #galaxy #lettering #design #philosophy #art #artist #universe #message‚Ä¶ http://t.co/m6Y3BB6GTM",FALSE,0,NA,"2014-03-23 22:25:40",FALSE,NA,"447861765511348224",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PassionOvrPymnt",0,FALSE,FALSE,NA,NA
"1537",244,"PROMOTION: Unbelievable. Upon realising the sheer quality of the Galaxy team we have already been promoted to League One. #galaxy",FALSE,0,NA,"2014-03-17 16:01:19",FALSE,NA,"445590712806305792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EssexGalaxy",0,FALSE,FALSE,NA,NA
"1333",40,"Wow Moon Sweater http://t.co/YWVxptzOn7 Shop Now http://t.co/Dk53rsuoia 
#fashion #streetwear #sweatshirt  #space #galaxy",FALSE,0,NA,"2014-03-17 22:27:46",FALSE,NA,"445687965843722240",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","RicoandAurora",0,FALSE,FALSE,NA,NA
"3415",38,"#SpitzerSpaceTelescope infrared view of #MilkyWay #Galaxy #NASA #Science http://t.co/xaRxy8DGoc",FALSE,0,NA,"2014-03-21 22:32:52",FALSE,NA,"447138803652640768",NA,"web","rj_johnson_rj",0,FALSE,FALSE,NA,NA
"1745",153,"#iran #2013 #bahrain #samsung #galaxy #s3 #haram #sayeda #Masoma #Qom #yadsh_bkhair #taken #by #me http://t.co/n9n4qiVQ68",FALSE,0,NA,"2014-03-17 18:55:34",FALSE,NA,"445634566754406400",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Aghuloom1512",0,FALSE,FALSE,NA,NA
"3502",27,"#iPhone #App #Piano #Musique - #Music #play #google #play #google #samsung #galaxy #s2 #play #google #samsung ... http://t.co/96YimG1xXY",FALSE,0,NA,"2014-03-22 23:29:57",FALSE,NA,"447515554505437184",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","friedafrei77",0,FALSE,FALSE,NA,NA
"4106",134,"#Trippy #Heart #Stoner #Hippie #Awesome #Art #like #Comment #StonDLyfe #Beautiful #Galaxy #Cosmos http://t.co/fUq9Fs3zVP",FALSE,0,NA,"2014-03-25 20:19:22",FALSE,NA,"448554756999770112",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","StonDLyfe",0,FALSE,FALSE,NA,NA
"1098",104,"13 Things You Can Do With The #Galaxy S5 That You Can‚Äôt Do With An #iPhone #dubai #uae http://t.co/RqphHJt9ip http://t.co/c83rrJhsIe",FALSE,1,NA,"2014-03-17 20:10:19",FALSE,NA,"445653376580481025",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","dubaiFinancials",0,FALSE,FALSE,NA,NA
"1536",243,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #Miami #NewJersey",FALSE,0,NA,"2014-03-17 16:01:53",FALSE,NA,"445590854800248833",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"3862",189,"Here is the #galaxys5 at the #sneakpeekdubai. Would it get you to switch or upgrade? #galaxy‚Ä¶ http://t.co/8MOkSKv5li",FALSE,0,NA,"2014-03-24 16:34:06",FALSE,NA,"448135680754204673",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","one8onemagazine",0,FALSE,FALSE,NA,NA
"3722",49,"My wallpaper ;) #galaxy #cute #wallpaper #bitches http://t.co/Xey3AOm2Xs",FALSE,0,NA,"2014-03-24 21:40:31",FALSE,NA,"448212790164340737",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Lilly_Sykes666",0,FALSE,FALSE,NA,NA
"1041",47,"RT @bonifyedhusla: It came! it came! it finally came! #cellphone #case #cover #samsung #galaxy #s4 #Naruto #totoro #anime‚Ä¶ http://t.co/aZ3p‚Ä¶",FALSE,0,NA,"2014-03-17 22:18:07",FALSE,NA,"445685537111044097",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","KingOrochimaru",1,TRUE,FALSE,NA,NA
"3946",273,"#night #galaxy #hahahaha #bye #selfie http://t.co/4QGUehMFG3",FALSE,0,NA,"2014-03-24 13:25:59",FALSE,NA,"448088339447816193",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Faatyhaa",0,FALSE,FALSE,NA,NA
"2922",138,"RT @PhotoByPixie: Yellow Orange and Red #Retro Chequered Pattern #Galaxy S2 Case http://t.co/newmqHbpnL",FALSE,0,NA,"2014-03-26 03:44:23",FALSE,NA,"448666750616227840",NA,"web","ePrintedBooks",7,TRUE,FALSE,NA,NA
"1008",14,"RT @maximaxoo: #Space: barred #spiral #galaxy NGC 1300 and its striking dominant central bar
‚ñ∂http://t.co/8zEQC3Tvxo via @apod http://t.co/‚Ä¶",FALSE,0,NA,"2014-03-17 23:27:30",FALSE,NA,"445702998640304129",NA,"web","Echogirlchi",45,TRUE,FALSE,NA,NA
"907",212,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #Miami #NewJersey",FALSE,0,NA,"2014-03-17 17:02:21",FALSE,NA,"445606071701614593",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"1321",28,"#starprojector #hongkong #madeinhobgkong #DIY #assemble #multilingual .. #stars #galaxy #universe‚Ä¶ http://t.co/KBcJ8GE3zK",FALSE,0,NA,"2014-03-17 22:45:41",FALSE,NA,"445692474028478466",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","connorbeck",0,FALSE,FALSE,NA,NA
"2581",94,"Not amazing enough for you? Look up to see the ceiling #iPad #Sony #Italy #Samsung #Galaxy #Tab #iPhone #Altec http://t.co/ayERecRvTT",FALSE,2,NA,"2014-03-23 21:38:48",FALSE,NA,"447849969307762688",NA,"web","LincolnsBoombox",2,FALSE,FALSE,NA,NA
"1083",89,"#Me #Today #OutFit #GoodAfternoon #Bored #Selfie #StreetStyle #Galaxy #Myself #Collage #Black @ Mi Casa http://t.co/w4SmIVvhmZ",FALSE,0,NA,"2014-03-17 20:46:24",FALSE,NA,"445662455369584640",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Edw_TorresC",0,FALSE,FALSE,-69.0837961,9.6758831
